comment,chunks
"Cette fois-ci, j'ai fait plus de fautes que la dernière fois,  avec plusieurs erreurs dangereuses mais aussi quelques ignorances. Je n'avais pas révisé mes leçons  avant ce qui s'est traduit par pas mal de fautes et de savoir faibles, car je n'étais pas sûre de mes réponses. D'après ma courbe, j'ai tendance à être à la fois trop prudente (avec 12 savoirs fragiles) et à la fois pas assez (7 erreurs dangereuses) , probablement dû à mon manque de connaissance des chapitres. Je pense qu'en essayant de relire mes leçons avant le test, je pourrais être plus sûre de mes réponses  - donc avoir moins de savoirs fragiles, et me permettrait aussi de faire moins d'erreur où j'étais sûr de la réponse.","[""Cette fois-ci, j'ai fait plus de fautes que la dernière fois, "", "" avec plusieurs erreurs dangereuses mais aussi quelques ignorances. Je n'avais pas révisé mes leçons "", "" avant ce qui s'est traduit par pas mal de fautes et de savoir faibles, car je n'étais pas sûre de mes réponses. D'après ma courbe, j'ai tendance à être à la fois trop prudente (avec 12 savoirs fragiles) et à la fois pas assez (7 erreurs dangereuses) "", "", probablement dû à mon manque de connaissance des chapitres. Je pense qu'en essayant de relire mes leçons avant le test, je pourrais être plus sûre de mes réponses  "", ""- donc avoir moins de savoirs fragiles, et me permettrait aussi de faire moins d'erreur où j'étais sûr de la réponse.""]"
"J'étais globalement moins sûre de moi que lors de la première fois,  car je ne connaissais pas mon cours sur beaucoup de points. J'étais aussi peu attentive , si bien qu'une des erreurs dangereuses est due à une faute de frappe. J'ignorais la réponse à 3 questions, mais le bon sens utilisé a finalement permis d'avoir juste. Les lois de Kepler sont à apprendre ! ","[""J'étais globalement moins sûre de moi que lors de la première fois, "", "" car je ne connaissais pas mon cours sur beaucoup de points. J'étais aussi peu attentive "", "", si bien qu'une des erreurs dangereuses est due à une faute de frappe. J'ignorais la réponse à 3 questions, mais le bon sens utilisé a finalement permis d'avoir juste. Les lois de Kepler sont à apprendre ! "", '']"
"A l'inverse de la dernière fois, la majorité de mes fautes n'étaient pas pressenties et mes réponses correctes étaient certaines . J'ai essayé de passer à travers le test rapidement et en ai payé le prix.  Cela me permet de savoir ce que je dois réviser et mes points faibles. ","[""A l'inverse de la dernière fois, la majorité de mes fautes n'étaient pas pressenties et mes réponses correctes étaient certaines "", "". J'ai essayé de passer à travers le test rapidement et en ai payé le prix. "", ' Cela me permet de savoir ce que je dois réviser et mes points faibles. ', '']"
"J'ai plusieurs erreurs présumées mais le plus grave ? les erreurs dangereuses que j'ai fait.  J'avais trop confiance en moi. La mécanique est un thème difficile et je suis dans l'ensemble trop sûre de moi en mécanique.  Il faut donc que je travaille là-dessus. Ce test m'a permis de réaliser que mes connaissances sont moins solides que ce que j'espérais . En général, je suis soit trop sûre de moi, ne soit pas assez. Il faut que je trouve un juste milieu.","[""J'ai plusieurs erreurs présumées mais le plus grave ? les erreurs dangereuses que j'ai fait. "", "" J'avais trop confiance en moi. La mécanique est un thème difficile et je suis dans l'ensemble trop sûre de moi en mécanique. "", "" Il faut donc que je travaille là-dessus. Ce test m'a permis de réaliser que mes connaissances sont moins solides que ce que j'espérais "", '. En général, je suis soit trop sûre de moi, ne soit pas assez. Il faut que je trouve un juste milieu.']"
"J'ai autant de réponses incorrectes que d'ignorances.  J'ai 20 réponses correctes avec 5 savoir fragile et 15 savoir certain , c'est bien de voir que la plupart du temps je suis certaine quand j'ai raison . Mais j'ai fait 6 erreurs dangereuses parmi les 6 réponses incorrectes, c'est déstabilisant car en pensant avoir raison j'avais faux.","[""J'ai autant de réponses incorrectes que d'ignorances. "", "" J'ai 20 réponses correctes avec 5 savoir fragile et 15 savoir certain "", "", c'est bien de voir que la plupart du temps je suis certaine quand j'ai raison "", "". Mais j'ai fait 6 erreurs dangereuses parmi les 6 réponses incorrectes, c'est déstabilisant car en pensant avoir raison j'avais faux.""]"
"9 réponses fausses (4 ! 5. . )3 ignorances20 réponses correctes (8 . . . 12 :)23/32  (c'est un palindrome :)Le graph des réponses incorrectes me parait toujours logique car je ne connaissais pas assez mes formules de mécanique (les 4 réponses dangereuses) et je ne suis pas du tout sûr de ce que je réponds en chimie  (les 5 présumées). Il faut donc que je révise les formules / équations de Kepler, Newton, et de l'accélération et pour la chimie : la nomenclature, la géométries des molécules et les acides/bases. ","['9 réponses fausses (4 ! 5. . )3 ignorances20 réponses correctes (8 . . . 12 :)23/32 ', "" (c'est un palindrome :)Le graph des réponses incorrectes me parait toujours logique car je ne connaissais pas assez mes formules de mécanique (les 4 réponses dangereuses) et je ne suis pas du tout sûr de ce que je réponds en chimie "", "" (les 5 présumées). Il faut donc que je révise les formules / équations de Kepler, Newton, et de l'accélération et pour la chimie : la nomenclature, la géométries des molécules et les acides/bases. "", '']"
"Il y a la moitié de réponses correctes et l'autre moitié incorrecte.  Peu d'ignorances mais beaucoup d'erreurs dangereuses (10) . La courbe en J des réponses correctes montre qu'en général, je sais quand j'ai la bonne réponse. Cependant je ne sais pas forcément quand j'ai la mauvaise réponse, la courbe en J des réponses incorrectes m'indiquant beaucoup d'erreurs dangereuses et ne suivant pas la forme du J. Cela relève d'une certaine imprudence.  Pour espérer devenir davantage réaliste lors du prochain test, je pourrais me fier davantage à mes réelles connaissances plutôt qu'à mes estimations sur quelle réponse pourrait être la bonne, si une question semble une question piège,  etc.","[""Il y a la moitié de réponses correctes et l'autre moitié incorrecte.  "", ""Peu d'ignorances mais beaucoup d'erreurs dangereuses (10) "", "". La courbe en J des réponses correctes montre qu'en général, je sais quand j'ai la bonne réponse. Cependant je ne sais pas forcément quand j'ai la mauvaise réponse, la courbe en J des réponses incorrectes m'indiquant beaucoup d'erreurs dangereuses et ne suivant pas la forme du J. Cela relève d'une certaine imprudence. "", "" Pour espérer devenir davantage réaliste lors du prochain test, je pourrais me fier davantage à mes réelles connaissances plutôt qu'à mes estimations sur quelle réponse pourrait être la bonne, si une question semble une question piège,  "", 'etc.']"
"Il faut que je révise la chimie, car mes connaissances sont floues et donc la certitude de mes réponses est affectée.  Il faut que je regarde les questions de plus près car la formulation peut être trompeuse à certains moments.  Modéliser (?) peut être utile aussi pour clarifier ses doutes.","['Il faut que je révise la chimie, car mes connaissances sont floues et donc la certitude de mes réponses est affectée. ', ' Il faut que je regarde les questions de plus près car la formulation peut être trompeuse à certains moments. ', ' Modéliser (?) peut être utile aussi pour clarifier ses doutes.']"
Le test m'a permis de me donner de la confiance dans mes connaissances et mon savoir.  Il m'a aussi permis de voir que je fais beaucoup d'erreurs dangereuses en chimie. ,"[""Le test m'a permis de me donner de la confiance dans mes connaissances et mon savoir.  "", ""Il m'a aussi permis de voir que je fais beaucoup d'erreurs dangereuses en chimie. "", '']"
"Connaissance correcte mais incertain, trop prudent , presque autant d'erreurs dangereuses que de présumé, mais aussi autant de savoir fragile que de certain. ","['Connaissance correcte mais incertain, trop prudent ', "", presque autant d'erreurs dangereuses que de présumé, mais aussi autant de savoir fragile que de certain. "", '']"
"Il y a globalement beaucoup de réponses correctes , mais je suis sûr dans toutes mes réponses où je crois avoir raison, ce qui me donne uniquement des savoirs certains et des erreurs dangereuses. Ma courbe de bonnes réponses est en J mais l'autre est en J inversé (en L en fait). ","['Il y a globalement beaucoup de réponses correctes ', "", mais je suis sûr dans toutes mes réponses où je crois avoir raison, ce qui me donne uniquement des savoirs certains et des erreurs dangereuses. Ma courbe de bonnes réponses est en J mais l'autre est en J inversé (en L en fait). "", '']"
"Globalement, j'ai réussi à être plus certaine de mes réponses (22 savoirs certains et 1 savoir fragile) mais ça a créé de ce fait quelques erreurs dangereuses (7). Par rapport au premier test, je peux remarquer que la courbe en J est plus conséquente pour les réponses correctes . Pour le prochain test, il faudrait que je me laisse un peu plus de temps avant de répondre et bien analyser les docs. ","[""Globalement, j'ai réussi à être plus certaine de mes réponses (22 savoirs certains et 1 savoir fragile) mais ça a créé de ce fait quelques erreurs dangereuses (7). Par rapport au premier test, je peux remarquer que la courbe en J est plus conséquente pour les réponses correctes "", '. Pour le prochain test, il faudrait que je me laisse un peu plus de temps avant de répondre et bien analyser les docs. ', '']"
"Il y a un manque de rigueur car j'ai mal lu les énoncés et cela m'a induit en erreur et c'est pour cela que j'ai eu des réponses qui étaient erronées . Si j'avais mieux regardé l'énoncé, j'aurais pu ne pas me tromper.","[""Il y a un manque de rigueur car j'ai mal lu les énoncés et cela m'a induit en erreur et c'est pour cela que j'ai eu des réponses qui étaient erronées "", "". Si j'avais mieux regardé l'énoncé, j'aurais pu ne pas me tromper.""]"
"5 : erreurs dangereuses, 6 erreurs présumées, 11 savoirs fragiles, 10 savoir certains :  21/32 C'est un peu meilleur que le premier test mais c'est parce que les questions étaient sur des chapitres vus en Terminale tandis que le premier test était sur des chapitres vus en Première. ","['5 : erreurs dangereuses, 6 erreurs présumées, 11 savoirs fragiles, 10 savoir certains : ', "" 21/32 C'est un peu meilleur que le premier test mais c'est parce que les questions étaient sur des chapitres vus en Terminale tandis que le premier test était sur des chapitres vus en Première. "", '']"
"ED : 8 , SC : 20 , EP : 2 , SF : 2 Il y a pas mal de savoir certain et environ 1/3 d'erreurs dangereuses  (?) . . les savoirs certains. On peut dire que j'ai eu ce score car je ne révise jamais sauf la veille ou le jour même d'un contrôle, j'aurais sûrement un meilleur score en révisant régulièrement , n'empêche la courbe en J des savoirs certains est plutôt belle.","[""ED : 8 , SC : 20 , EP : 2 , SF : 2 Il y a pas mal de savoir certain et environ 1/3 d'erreurs dangereuses "", "" (?) . . les savoirs certains. On peut dire que j'ai eu ce score car je ne révise jamais sauf la veille ou le jour même d'un contrôle, j'aurais sûrement un meilleur score en révisant régulièrement "", "", n'empêche la courbe en J des savoirs certains est plutôt belle.""]"
"Beaucoup de savoir certain avec 5 erreurs dangereuses.  Pour le prochain test, je devrais approfondir les bases du cours (non-acquis) avec des exercices. ","['Beaucoup de savoir certain avec 5 erreurs dangereuses. ', ' Pour le prochain test, je devrais approfondir les bases du cours (non-acquis) avec des exercices. ', '']"
"J'ai fait pleins d'erreurs d'inattention, j'ai mal compris les questions et j'ai fait beaucoup d'erreur dangereuses (6). J'ai mal jugé mes réponses et surestimé mes compétences . J'ai fait le test trop rapidement. Ce test m'a permis de comprendre que je dois faire plus attention aux énoncés. ","[""J'ai fait pleins d'erreurs d'inattention, j'ai mal compris les questions et j'ai fait beaucoup d'erreur dangereuses (6). J'ai mal jugé mes réponses et surestimé mes compétences "", "". J'ai fait le test trop rapidement. Ce test m'a permis de comprendre que je dois faire plus attention aux énoncés. "", '']"
"Note 21/32 avec 6 erreurs dangereuses, 3 présumées, 4 ignorances déclarée, 3 savoir fragile, 16 savoir certain ","['Note 21/32 avec 6 erreurs dangereuses, 3 présumées, 4 ignorances déclarée, 3 savoir fragile, 16 savoir certain ', '']"
Relativement satisfait car peu d'erreurs et peu savoir fragile comme je le pensais lors du test. J'étais assez souvent très sûr de moi. ,"[""Relativement satisfait car peu d'erreurs et peu savoir fragile comme je le pensais lors du test. J'étais assez souvent très sûr de moi. "", '']"
